,Review_ID,Rating,Location,Rating_Submit_Dt,Username,Review,Positive,Negative,Neutral,Compound
100,R101,1,"Grand Rapids, MI",2022-01-27T17:14:10.496Z, KellyMelly,I don't understand the hype around this product. I saw no noticeable benefits from using this product. My Mielle brand hair mask/conditioner is half the price (or less) and does so much more. Skip this one!,0.078,0.059,0.863,0.1759
101,R102,5,New York,2022-01-27T17:14:10.496Z, Best,"This is a must have. I thick, dry, and frizzy wavy hair. Briogeo makes my hair less frizzy and soft. Can't live without this deep conditioning treatment.",0.0,0.0,1.0,0.0
102,R103,5,United States,2022-01-27T17:14:10.496Z, annies101,"The big 8 oz tub has lasted me forever and I absolutely love this mask. I have a 2C-3A mixture of waves and curls and its important to find products with silicones. That's the #1 reason I go straight to Briogeo for my hair stuff. I've used this in 10 minutes, I've also left it in knotted up overnight and it does great things both way.",0.177,0.0,0.823,0.9061
103,R104,5,"Richmond Hill, ON",2022-01-27T17:14:10.496Z, Arghavan__Beauty,"Don't Despair, Repair! Deep Conditioning Hair Mask is my FAVOURITE mask ever!
Since more than a year ago that I first used it up to now, I've been seeing amazing results.
It smooths, hydrated, and condition my dry and frizzy hair.
My hair used to have many breakage and split ends but I haven't seen any since I've been using this!
Absolutely an amazing product and I recommend it.
After shampooing my hair, I apply on my hair avoiding my roots. I like to comb it through, so it spreads evenly. I then leave it on for 10 minutes and rinse off.
It's pretty decent amount and a little goes long way, so it worth the price.",0.184,0.034,0.782,0.9644
104,R105,5,Virginia,2022-01-27T17:14:10.496Z, elainel37,I use this every two weeks to make sure my ends are moisturized. My hair is so moisturized and it doesn't even weigh down my thin hair! It feels like an entire spa experience,0.141,0.0,0.859,0.6239
105,R106,5,"Lewiston, ME",2022-01-27T17:14:10.496Z, danig62,A little goes a long way! This made my hair so soft and it felt healthier and healthier with every use!,0.0,0.0,1.0,0.0
106,R107,5,"Emporia, KS",2022-01-27T17:14:10.496Z, taylers6,"I have had a hair journey. I used to bleach my hair quite a bit but I've gone back to my natural color and am trying to nourish my hair as much as I can. With that being said, this product is a miracle worker! It has helped my dry brittle hair become soft and shiny again. Absolutely love it and I use it once a week. I couldn't find the actual product on here to review so I will leave a reference picture",0.175,0.02,0.805,0.9457
107,R108,3,WA,2022-01-27T17:14:10.496Z, Gv,I usually don't do reviews but this deserves it. Speaking for myself I have curly and dry hair and didn't do nothing LITERALLY NOTHING.,0.0,0.0,1.0,0.0
108,R109,5,"Enterprise, AL",2022-01-27T17:14:10.496Z, hann11,Love this hair mask it repaired my dry hair from bleaching it. My hair is so soft every time I use this and stays soft until I wash my hair again. It's a good price,0.191,0.0,0.809,0.7964
109,R110,3,lahmansville,2022-01-27T17:14:10.496Z, samanthakc8ad,I love them smell but couldn't really tell a difference with this mask and my regular conditioner,0.157,0.0,0.843,0.3818
110,R111,5,"Stafford, TX",2022-01-21T18:25:35.407Z, jaladhip,"love it! i leave it on for about 10-15 mins after I shampoo my hair. and tie my hair up, and then wash it after couple minutes. i love how my hair feels after I use it. I try and use it once or twice a month.",0.181,0.025,0.793,0.8588
111,R112,5,"Bradenton, FL",2022-01-21T18:25:35.407Z, shopndropinn,You get so much for your money and it reallly helps moisturize your hair and scalp!  And it smells rather good too. It's a must try (get a small one) if you tend to run dry,0.153,0.0,0.847,0.6996
112,R113,5,"Seattle, WA",2022-01-21T18:25:35.407Z, Greyhairedlady,"Just follow the instructions. After the 10 minutes, my hair sucked up the product. Left my 3C curls bouncy, shiny, happy!",0.154,0.115,0.731,0.2481
113,R114,5,"Odebolt, IA",2022-01-21T18:25:35.407Z, iowabeautylover,"🌸The smell of Briogeo products are natural with soft hints of fresh floral notes.
🪴Using this on my bleached blonde hair was heavenly. This whole Briogeo kit was so welcomed in my self care routine!🌿 
🪴Briogeo is a clean, natural and proven effective hair care brand for all hair types and textures. 
My favorites about these products are that👉🏼 ALL BRIOGEO PRODUCTS ARE:

Vegan
Cruelty-Free
Gluten-Free
NO harsh sulfates
NO silicones
NO parabens
NO phthalates
NO artiﬁcial dyes
NO DEA
When using all the products together they have completely repaired damage to my hair naturally! This brand is full of wonderful ingredients ! Love the rice water treatment! Love how it nourished my dry brittle hair! 

Gifted by Briogeo Hair Care! 🌸",0.275,0.144,0.581,0.9716
114,R115,5,South Florida,2022-01-21T18:25:35.407Z, Prefer Anonymity,"Briogeo Deep Conditioning Mask impresses me every time I use it.  I have used it in place of conditioner, leaving it on my hair just a few minutes, and had noticeably softer, manageable hair.  Leaving it in my hair longer, for 20 minutes, the 'correct' way to use a mask, made an incredible difference, with my hair even more soft, manageable, with no frizz nor fly-aways!  I can not stop touching my hair after a 'correct' masking of this product!  And my hair stayed that way until my next wash day, 2 days later!  Now, that just never happens with any other products on my long, fine hair (but a lot of it) with intermittent waves.  The more days in a row I wash my hair, the results slowly diminish, but using the mask once per week generally keeps my hair well moisturized and behaved:)",0.06,0.011,0.928,0.7022
115,R116,5,United States,2022-01-21T18:25:35.407Z, skincareenthusiastari,This is the best thing ever! It is so good for all hair types (in my opinion) and it leaves your hair feeling so nice and soft! I love briogeo and hope to get a box with things from them soon! #voxbox #free #briogeo,0.369,0.0,0.631,0.9684
116,R117,5,Rancho Cucamonga,2022-01-21T18:25:35.407Z, janetm78,Makes your hair feel so soft and silky instantly! One of the only products I always go back to! The best hair line to be honest! I've used other products from their line and it works just as good! You won't regret it! THEE best![product:briogeo-test:-copy-of-dont-despair-repair!-deep-conditioning-mask],0.258,0.0,0.742,0.9313
117,R118,3,NewYork,2022-01-21T18:25:35.407Z, mollynf,"This smells like bathroom cleaner, I hate it. It moisturizes for sure, but it doesn't leave my hair silky and smooth like other masks.",0.323,0.082,0.595,0.5956
118,R119,5,United States,2022-01-21T18:25:35.407Z, madisond152,"I would buy this over and over. I love the buttery texture, the scent, and how it makes my hair feel. I wish it was more affordable, but you don't need that much. I truly don't think there's any dupes for this. I like how it has proteins and how it repairs your hair. I have curly hair that's been highlighted then dyed. It makes my hair feel softer and stronger.",0.205,0.0,0.795,0.9383
119,R120,5,"Lynn Haven, FL",2022-01-21T18:25:35.407Z, kstanford,The best hair mask I have ever used! I noticed results immediately after using this hair mask. My hair had more shine and felt softer than ever! A little goes along way. This mask did not weigh my hair down or cause my hair to look greasy. Will repurchase again and again!,0.096,0.0,0.904,0.7249
120,R121,5,United States,2022-01-14T05:56:55.478Z, alexust6,One of the best deep conditioner. This is on pricey side but totally worth it!! This product has some of the best ingredients and is super convenient to get at like Ulta! This is defiantly a staple product in my collection. Will definitely buy again!,0.392,0.0,0.608,0.9788
121,R122,5,Los Angeles,2022-01-14T05:56:55.478Z, kat,i recently bleached my hair and i'm not even gonna lie to u rn she was a little straw like so i've been using this mask and DEAR LAWD it's amazing. get jt now. the girls that get it get it and the girls that don't don't.,0.22,0.0,0.78,0.8822
122,R123,5,United States,2022-01-14T05:56:55.478Z, member87648,"Loved it!! Helps my damaged hair SO MUCH and heals the damage. I use this every other week and it works amazingly. On the pricier side, but still is amazing. I have curlyish hair and this helps my curls pop",0.28,0.081,0.639,0.8997
123,R124,2,"Plano, TX",2022-01-14T05:56:55.478Z, allisong121,"I bought the small size set of the line to take on a beach vacation with me. I figured with the sun and ocean water, my hair would need some TLC. This did nothing that a basic conditioner would do. I wouldn't recommend.",0.0,0.054,0.946,-0.2755
124,R125,5,Rockville,2022-01-14T05:56:55.478Z, courtneyh234,This is by far the best hair mask I've used. My hair always feels extra soft and looks smoother after using this product.,0.16,0.0,0.84,0.6369
125,R126,5,Tampa Florida,2022-01-14T05:56:55.478Z, Maggy,My hair has some damage due to lightening I have tried every shampoo I the market any price none repaired my hair or made my hair feel soft and not dry and brittle . This hair mask brought my hair back to life !! In one treatment in love with this product so much I bought there complete repair collection and have not disappointed! Highly recommended !,0.112,0.071,0.818,0.6011
126,R127,5,NY,2022-01-14T05:56:55.478Z, alwayshungryfashionista,Love this mask product. It works well and I think with repeated use it will really help make hair healthier.,0.367,0.0,0.633,0.8516
127,R128,4,SI,2022-01-14T05:56:55.478Z, samanthak209,I actually do really enjoy this product I reach for it at least every week if not every other week to use in my shower routine. It gives the hair the extra boost it needs to get through the week. And after drying your hair is definitely shinier than before￼.,0.185,0.0,0.815,0.8399
128,R129,4,United States,2022-01-14T05:56:55.478Z, membera50592,A really nice conditioning mask and not too thick and heavy for thinner hair i really enjoy this to add more smoothness to my hair,0.239,0.0,0.761,0.764
129,R130,5,"Orlando, FL",2022-01-14T05:56:55.478Z, andrear578,The mask is nice very light. I don't consider this a mask is more like a conditioner. Hair looks shiny and moisturized. Compared to Virtue mask is vey thin You can use this often because is not as thick as other masks in the market.,0.177,0.0,0.823,0.8122
130,R131,5,United States,2022-01-06T00:20:22.036Z, lovelysana,"I have 4B, damaged hair and I am OBSESSED WITH THIS!!! It smells very fresh and clean but not too fragrant to the point where you are losing your mind. I think it is also very good that the product is moisturizing but not too thick, it can penetrate your hair strands without waiting your hair down. I would recommend everyone to try this product. However, I think it is a little expensive but worth it￼￼",0.17,0.085,0.745,0.7953
131,R132,5,Frankfort KENTUCKY,2022-01-06T00:20:22.036Z, Maddie,"I love this mask. It works great with olaplex products, my hair( after one use) hasn't felt this healthy and smooth in years. I will definitely repurchase.",0.402,0.0,0.598,0.934
